date,county,state,fips,cases,deaths
2020-07-18,Waukesha,Wisconsin,55133.0,2152,41
2020-07-18,Waupaca,Wisconsin,55135.0,212,13
2020-07-18,Waushara,Wisconsin,55137.0,51,0
2020-07-18,Winnebago,Wisconsin,55139.0,833,14
2020-07-18,Wood,Wisconsin,55141.0,128,1
2020-07-19,Adams,Wisconsin,55001.0,51,2
2020-07-19,Ashland,Wisconsin,55003.0,10,0
2020-07-19,Barron,Wisconsin,55005.0,70,1
2020-07-19,Bayfield,Wisconsin,55007.0,13,1
2020-07-19,Brown,Wisconsin,55009.0,3507,46
2020-07-19,Buffalo,Wisconsin,55011.0,22,2
2020-07-19,Burnett,Wisconsin,55013.0,5,1
2020-07-19,Calumet,Wisconsin,55015.0,186,2
2020-07-19,Chippewa,Wisconsin,55017.0,154,0
2020-07-19,Clark,Wisconsin,55019.0,139,7
2020-07-19,Columbia,Wisconsin,55021.0,154,1
2020-07-19,Crawford,Wisconsin,55023.0,48,0
2020-07-19,Dane,Wisconsin,55025.0,3495,33
2020-07-19,Dodge,Wisconsin,55027.0,564,5
2020-07-19,Door,Wisconsin,55029.0,73,3
2020-07-19,Douglas,Wisconsin,55031.0,75,0
2020-07-19,Dunn,Wisconsin,55033.0,65,0
2020-07-19,Eau Claire,Wisconsin,55035.0,397,2
2020-07-19,Florence,Wisconsin,55037.0,5,0
2020-07-19,Fond du Lac,Wisconsin,55039.0,433,6
2020-07-19,Forest,Wisconsin,55041.0,50,3
2020-07-19,Grant,Wisconsin,55043.0,248,14
2020-07-19,Green,Wisconsin,55045.0,116,1
2020-07-19,Green Lake,Wisconsin,55047.0,47,0
2020-07-19,Iowa,Wisconsin,55049.0,50,0
2020-07-19,Iron,Wisconsin,55051.0,26,1
2020-07-19,Jackson,Wisconsin,55053.0,36,1
2020-07-19,Jefferson,Wisconsin,55055.0,418,4
2020-07-19,Juneau,Wisconsin,55057.0,74,1
2020-07-19,Kenosha,Wisconsin,55059.0,1986,47
2020-07-19,Kewaunee,Wisconsin,55061.0,91,1
2020-07-19,La Crosse,Wisconsin,55063.0,667,1
2020-07-19,Lafayette,Wisconsin,55065.0,86,0
2020-07-19,Langlade,Wisconsin,55067.0,11,1
2020-07-19,Lincoln,Wisconsin,55069.0,35,0
2020-07-19,Manitowoc,Wisconsin,55071.0,199,1
2020-07-19,Marathon,Wisconsin,55073.0,375,2
2020-07-19,Marinette,Wisconsin,55075.0,159,3
2020-07-19,Marquette,Wisconsin,55077.0,57,1
2020-07-19,Menominee,Wisconsin,55078.0,10,0
2020-07-19,Milwaukee,Wisconsin,55079.0,15985,411
2020-07-19,Monroe,Wisconsin,55081.0,161,1
2020-07-19,Oconto,Wisconsin,55083.0,120,0
2020-07-19,Oneida,Wisconsin,55085.0,51,0
2020-07-19,Outagamie,Wisconsin,55087.0,792,10
2020-07-19,Ozaukee,Wisconsin,55089.0,383,17
2020-07-19,Pepin,Wisconsin,55091.0,22,0
2020-07-19,Pierce,Wisconsin,55093.0,128,0
2020-07-19,Polk,Wisconsin,55095.0,79,2
2020-07-19,Portage,Wisconsin,55097.0,287,0
2020-07-19,Price,Wisconsin,55099.0,12,0
2020-07-19,Racine,Wisconsin,55101.0,2944,66
2020-07-19,Richland,Wisconsin,55103.0,18,4
2020-07-19,Rock,Wisconsin,55105.0,1295,24
2020-07-19,Rusk,Wisconsin,55107.0,13,1
2020-07-19,Sauk,Wisconsin,55111.0,218,3
2020-07-19,Sawyer,Wisconsin,55113.0,19,0
2020-07-19,Shawano,Wisconsin,55115.0,110,0
2020-07-19,Sheboygan,Wisconsin,55117.0,386,4
2020-07-19,St. Croix,Wisconsin,55109.0,329,2
2020-07-19,Taylor,Wisconsin,55119.0,32,0
2020-07-19,Trempealeau,Wisconsin,55121.0,227,1
2020-07-19,Unknown,Wisconsin,,3154,7
2020-07-19,Vernon,Wisconsin,55123.0,45,0
2020-07-19,Vilas,Wisconsin,55125.0,21,0
2020-07-19,Walworth,Wisconsin,55127.0,902,18
2020-07-19,Washburn,Wisconsin,55129.0,7,0
2020-07-19,Washington,Wisconsin,55131.0,570,19
2020-07-19,Waukesha,Wisconsin,55133.0,2189,41
2020-07-19,Waupaca,Wisconsin,55135.0,215,13
2020-07-19,Waushara,Wisconsin,55137.0,52,0
2020-07-19,Winnebago,Wisconsin,55139.0,847,14
2020-07-19,Wood,Wisconsin,55141.0,133,1
2020-07-20,Adams,Wisconsin,55001.0,52,2
2020-07-20,Ashland,Wisconsin,55003.0,10,0
2020-07-20,Barron,Wisconsin,55005.0,74,1
2020-07-20,Bayfield,Wisconsin,55007.0,13,1
2020-07-20,Brown,Wisconsin,55009.0,3510,46
2020-07-20,Buffalo,Wisconsin,55011.0,25,2
2020-07-20,Burnett,Wisconsin,55013.0,5,1
2020-07-20,Calumet,Wisconsin,55015.0,188,2
2020-07-20,Chippewa,Wisconsin,55017.0,161,0
2020-07-20,Clark,Wisconsin,55019.0,141,7
2020-07-20,Columbia,Wisconsin,55021.0,159,1
2020-07-20,Crawford,Wisconsin,55023.0,48,0
2020-07-20,Dane,Wisconsin,55025.0,3549,33
2020-07-20,Dodge,Wisconsin,55027.0,570,6
2020-07-20,Door,Wisconsin,55029.0,74,3
2020-07-20,Douglas,Wisconsin,55031.0,75,0
2020-07-20,Dunn,Wisconsin,55033.0,68,0
2020-07-20,Eau Claire,Wisconsin,55035.0,402,2
2020-07-20,Florence,Wisconsin,55037.0,5,0
2020-07-20,Fond du Lac,Wisconsin,55039.0,441,6
2020-07-20,Forest,Wisconsin,55041.0,50,3
2020-07-20,Grant,Wisconsin,55043.0,250,14
2020-07-20,Green,Wisconsin,55045.0,117,1
2020-07-20,Green Lake,Wisconsin,55047.0,47,0
2020-07-20,Iowa,Wisconsin,55049.0,50,0
2020-07-20,Iron,Wisconsin,55051.0,28,1
2020-07-20,Jackson,Wisconsin,55053.0,37,1
2020-07-20,Jefferson,Wisconsin,55055.0,427,4
2020-07-20,Juneau,Wisconsin,55057.0,76,1
2020-07-20,Kenosha,Wisconsin,55059.0,2040,47
2020-07-20,Kewaunee,Wisconsin,55061.0,92,1
2020-07-20,La Crosse,Wisconsin,55063.0,674,1
2020-07-20,Lafayette,Wisconsin,55065.0,86,0
2020-07-20,Langlade,Wisconsin,55067.0,11,1
2020-07-20,Lincoln,Wisconsin,55069.0,37,0
2020-07-20,Manitowoc,Wisconsin,55071.0,202,1
2020-07-20,Marathon,Wisconsin,55073.0,383,3
2020-07-20,Marinette,Wisconsin,55075.0,177,3
2020-07-20,Marquette,Wisconsin,55077.0,58,1
2020-07-20,Menominee,Wisconsin,55078.0,10,0
2020-07-20,Milwaukee,Wisconsin,55079.0,16275,411
2020-07-20,Monroe,Wisconsin,55081.0,165,1
2020-07-20,Oconto,Wisconsin,55083.0,121,0
2020-07-20,Oneida,Wisconsin,55085.0,52,0
2020-07-20,Outagamie,Wisconsin,55087.0,814,10
2020-07-20,Ozaukee,Wisconsin,55089.0,422,17
2020-07-20,Pepin,Wisconsin,55091.0,22,0
2020-07-20,Pierce,Wisconsin,55093.0,128,0
2020-07-20,Polk,Wisconsin,55095.0,81,2
2020-07-20,Portage,Wisconsin,55097.0,292,0
2020-07-20,Price,Wisconsin,55099.0,13,0
2020-07-20,Racine,Wisconsin,55101.0,2994,66
2020-07-20,Richland,Wisconsin,55103.0,18,4
2020-07-20,Rock,Wisconsin,55105.0,1295,24
2020-07-20,Rusk,Wisconsin,55107.0,13,1
2020-07-20,Sauk,Wisconsin,55111.0,230,3
2020-07-20,Sawyer,Wisconsin,55113.0,19,0
2020-07-20,Shawano,Wisconsin,55115.0,113,0
2020-07-20,Sheboygan,Wisconsin,55117.0,398,4
2020-07-20,St. Croix,Wisconsin,55109.0,333,2
2020-07-20,Taylor,Wisconsin,55119.0,33,0
2020-07-20,Trempealeau,Wisconsin,55121.0,228,1
2020-07-20,Unknown,Wisconsin,,3163,7
2020-07-20,Vernon,Wisconsin,55123.0,45,0
2020-07-20,Vilas,Wisconsin,55125.0,21,0
2020-07-20,Walworth,Wisconsin,55127.0,942,18
2020-07-20,Washburn,Wisconsin,55129.0,7,0
2020-07-20,Washington,Wisconsin,55131.0,599,19
2020-07-20,Waukesha,Wisconsin,55133.0,2221,41
2020-07-20,Waupaca,Wisconsin,55135.0,224,13
2020-07-20,Waushara,Wisconsin,55137.0,52,0
2020-07-20,Winnebago,Wisconsin,55139.0,864,14
2020-07-20,Wood,Wisconsin,55141.0,135,1
2020-07-21,Adams,Wisconsin,55001.0,54,2
2020-07-21,Ashland,Wisconsin,55003.0,11,0
2020-07-21,Barron,Wisconsin,55005.0,78,1
2020-07-21,Bayfield,Wisconsin,55007.0,13,1
2020-07-21,Brown,Wisconsin,55009.0,3596,46
2020-07-21,Buffalo,Wisconsin,55011.0,29,2
2020-07-21,Burnett,Wisconsin,55013.0,5,1
2020-07-21,Calumet,Wisconsin,55015.0,190,2
2020-07-21,Chippewa,Wisconsin,55017.0,165,0
2020-07-21,Clark,Wisconsin,55019.0,142,7
2020-07-21,Columbia,Wisconsin,55021.0,166,1
2020-07-21,Crawford,Wisconsin,55023.0,48,0
2020-07-21,Dane,Wisconsin,55025.0,3586,33
2020-07-21,Dodge,Wisconsin,55027.0,577,5
2020-07-21,Door,Wisconsin,55029.0,74,3
2020-07-21,Douglas,Wisconsin,55031.0,75,0
2020-07-21,Dunn,Wisconsin,55033.0,71,0
2020-07-21,Eau Claire,Wisconsin,55035.0,407,2
2020-07-21,Florence,Wisconsin,55037.0,5,0
2020-07-21,Fond du Lac,Wisconsin,55039.0,451,6
2020-07-21,Forest,Wisconsin,55041.0,50,4
2020-07-21,Grant,Wisconsin,55043.0,252,14
2020-07-21,Green,Wisconsin,55045.0,118,1
2020-07-21,Green Lake,Wisconsin,55047.0,48,0
2020-07-21,Iowa,Wisconsin,55049.0,51,0
2020-07-21,Iron,Wisconsin,55051.0,33,1
2020-07-21,Jackson,Wisconsin,55053.0,36,1
2020-07-21,Jefferson,Wisconsin,55055.0,441,4
2020-07-21,Juneau,Wisconsin,55057.0,77,1
2020-07-21,Kenosha,Wisconsin,55059.0,2087,47
2020-07-21,Kewaunee,Wisconsin,55061.0,91,1
2020-07-21,La Crosse,Wisconsin,55063.0,685,1
2020-07-21,Lafayette,Wisconsin,55065.0,87,0
2020-07-21,Langlade,Wisconsin,55067.0,13,1
2020-07-21,Lincoln,Wisconsin,55069.0,40,0
2020-07-21,Manitowoc,Wisconsin,55071.0,207,1
2020-07-21,Marathon,Wisconsin,55073.0,388,3
2020-07-21,Marinette,Wisconsin,55075.0,189,3
2020-07-21,Marquette,Wisconsin,55077.0,58,1
2020-07-21,Menominee,Wisconsin,55078.0,10,0
2020-07-21,Milwaukee,Wisconsin,55079.0,16570,416
2020-07-21,Monroe,Wisconsin,55081.0,163,1
2020-07-21,Oconto,Wisconsin,55083.0,125,0
2020-07-21,Oneida,Wisconsin,55085.0,52,0
2020-07-21,Outagamie,Wisconsin,55087.0,840,10
2020-07-21,Ozaukee,Wisconsin,55089.0,436,17
2020-07-21,Pepin,Wisconsin,55091.0,27,0
2020-07-21,Pierce,Wisconsin,55093.0,133,0
2020-07-21,Polk,Wisconsin,55095.0,84,2
2020-07-21,Portage,Wisconsin,55097.0,296,0
2020-07-21,Price,Wisconsin,55099.0,14,0
2020-07-21,Racine,Wisconsin,55101.0,3085,69
2020-07-21,Richland,Wisconsin,55103.0,19,4
2020-07-21,Rock,Wisconsin,55105.0,1324,25
2020-07-21,Rusk,Wisconsin,55107.0,13,1
2020-07-21,Sauk,Wisconsin,55111.0,232,3
2020-07-21,Sawyer,Wisconsin,55113.0,19,0
2020-07-21,Shawano,Wisconsin,55115.0,116,0
2020-07-21,Sheboygan,Wisconsin,55117.0,410,5
2020-07-21,St. Croix,Wisconsin,55109.0,337,2
2020-07-21,Taylor,Wisconsin,55119.0,34,0
2020-07-21,Trempealeau,Wisconsin,55121.0,238,1
2020-07-21,Unknown,Wisconsin,,3207,7
2020-07-21,Vernon,Wisconsin,55123.0,46,0
2020-07-21,Vilas,Wisconsin,55125.0,21,0
2020-07-21,Walworth,Wisconsin,55127.0,964,18
2020-07-21,Washburn,Wisconsin,55129.0,8,0
2020-07-21,Washington,Wisconsin,55131.0,616,20
2020-07-21,Waukesha,Wisconsin,55133.0,2449,42
2020-07-21,Waupaca,Wisconsin,55135.0,239,14
2020-07-21,Waushara,Wisconsin,55137.0,56,0
2020-07-21,Winnebago,Wisconsin,55139.0,876,14
2020-07-21,Wood,Wisconsin,55141.0,140,1
2020-07-22,Adams,Wisconsin,55001.0,54,2
2020-07-22,Ashland,Wisconsin,55003.0,11,0
2020-07-22,Barron,Wisconsin,55005.0,82,2
2020-07-22,Bayfield,Wisconsin,55007.0,14,1
2020-07-22,Brown,Wisconsin,55009.0,3629,47
2020-07-22,Buffalo,Wisconsin,55011.0,28,2
2020-07-22,Burnett,Wisconsin,55013.0,6,1
2020-07-22,Calumet,Wisconsin,55015.0,192,2
2020-07-22,Chippewa,Wisconsin,55017.0,172,0
2020-07-22,Clark,Wisconsin,55019.0,147,7
2020-07-22,Columbia,Wisconsin,55021.0,171,1
2020-07-22,Crawford,Wisconsin,55023.0,49,0
2020-07-22,Dane,Wisconsin,55025.0,3633,33
2020-07-22,Dodge,Wisconsin,55027.0,584,5
2020-07-22,Door,Wisconsin,55029.0,75,3
2020-07-22,Douglas,Wisconsin,55031.0,77,0
2020-07-22,Dunn,Wisconsin,55033.0,74,0
2020-07-22,Eau Claire,Wisconsin,55035.0,409,2
2020-07-22,Florence,Wisconsin,55037.0,5,0
2020-07-22,Fond du Lac,Wisconsin,55039.0,458,6
2020-07-22,Forest,Wisconsin,55041.0,51,4
2020-07-22,Grant,Wisconsin,55043.0,256,14
2020-07-22,Green,Wisconsin,55045.0,118,1
2020-07-22,Green Lake,Wisconsin,55047.0,49,0
2020-07-22,Iowa,Wisconsin,55049.0,54,0
2020-07-22,Iron,Wisconsin,55051.0,37,1
2020-07-22,Jackson,Wisconsin,55053.0,37,1
2020-07-22,Jefferson,Wisconsin,55055.0,449,4
2020-07-22,Juneau,Wisconsin,55057.0,80,1
2020-07-22,Kenosha,Wisconsin,55059.0,2102,47
2020-07-22,Kewaunee,Wisconsin,55061.0,93,1
2020-07-22,La Crosse,Wisconsin,55063.0,685,1
2020-07-22,Lafayette,Wisconsin,55065.0,87,0
2020-07-22,Langlade,Wisconsin,55067.0,13,1
2020-07-22,Lincoln,Wisconsin,55069.0,46,0
2020-07-22,Manitowoc,Wisconsin,55071.0,212,1
2020-07-22,Marathon,Wisconsin,55073.0,410,3
2020-07-22,Marinette,Wisconsin,55075.0,196,3
2020-07-22,Marquette,Wisconsin,55077.0,60,1
2020-07-22,Menominee,Wisconsin,55078.0,10,0
2020-07-22,Milwaukee,Wisconsin,55079.0,16911,417
2020-07-22,Monroe,Wisconsin,55081.0,163,1
2020-07-22,Oconto,Wisconsin,55083.0,129,0
2020-07-22,Oneida,Wisconsin,55085.0,53,0
2020-07-22,Outagamie,Wisconsin,55087.0,858,11
2020-07-22,Ozaukee,Wisconsin,55089.0,449,17
2020-07-22,Pepin,Wisconsin,55091.0,29,0
2020-07-22,Pierce,Wisconsin,55093.0,136,0
2020-07-22,Polk,Wisconsin,55095.0,88,2
2020-07-22,Portage,Wisconsin,55097.0,303,0
2020-07-22,Price,Wisconsin,55099.0,16,0
2020-07-22,Racine,Wisconsin,55101.0,3109,69
2020-07-22,Richland,Wisconsin,55103.0,19,4
2020-07-22,Rock,Wisconsin,55105.0,1354,25
2020-07-22,Rusk,Wisconsin,55107.0,13,1
2020-07-22,Sauk,Wisconsin,55111.0,247,3
2020-07-22,Sawyer,Wisconsin,55113.0,19,0
2020-07-22,Shawano,Wisconsin,55115.0,118,0
2020-07-22,Sheboygan,Wisconsin,55117.0,419,5
2020-07-22,St. Croix,Wisconsin,55109.0,346,2
2020-07-22,Taylor,Wisconsin,55119.0,34,0
2020-07-22,Trempealeau,Wisconsin,55121.0,242,1
2020-07-22,Unknown,Wisconsin,,3240,7
2020-07-22,Vernon,Wisconsin,55123.0,46,0
2020-07-22,Vilas,Wisconsin,55125.0,20,0
2020-07-22,Walworth,Wisconsin,55127.0,983,19
2020-07-22,Washburn,Wisconsin,55129.0,8,0
2020-07-22,Washington,Wisconsin,55131.0,641,20
2020-07-22,Waukesha,Wisconsin,55133.0,2540,42
2020-07-22,Waupaca,Wisconsin,55135.0,248,14
2020-07-22,Waushara,Wisconsin,55137.0,57,0
2020-07-22,Winnebago,Wisconsin,55139.0,884,15
2020-07-22,Wood,Wisconsin,55141.0,140,1
2020-07-23,Adams,Wisconsin,55001.0,54,2
2020-07-23,Ashland,Wisconsin,55003.0,13,0
2020-07-23,Barron,Wisconsin,55005.0,87,2
2020-07-23,Bayfield,Wisconsin,55007.0,15,1
2020-07-23,Brown,Wisconsin,55009.0,3667,49
2020-07-23,Buffalo,Wisconsin,55011.0,33,2
2020-07-23,Burnett,Wisconsin,55013.0,7,1
2020-07-23,Calumet,Wisconsin,55015.0,201,2
2020-07-23,Chippewa,Wisconsin,55017.0,177,0
2020-07-23,Clark,Wisconsin,55019.0,152,7
2020-07-23,Columbia,Wisconsin,55021.0,173,1
2020-07-23,Crawford,Wisconsin,55023.0,49,0
2020-07-23,Dane,Wisconsin,55025.0,3669,33
2020-07-23,Dodge,Wisconsin,55027.0,592,5
2020-07-23,Door,Wisconsin,55029.0,78,3
2020-07-23,Douglas,Wisconsin,55031.0,82,0
2020-07-23,Dunn,Wisconsin,55033.0,79,0
2020-07-23,Eau Claire,Wisconsin,55035.0,421,3
2020-07-23,Florence,Wisconsin,55037.0,5,0
2020-07-23,Fond du Lac,Wisconsin,55039.0,463,6
2020-07-23,Forest,Wisconsin,55041.0,53,4
2020-07-23,Grant,Wisconsin,55043.0,261,14
2020-07-23,Green,Wisconsin,55045.0,119,1
2020-07-23,Green Lake,Wisconsin,55047.0,49,0
2020-07-23,Iowa,Wisconsin,55049.0,54,0
2020-07-23,Iron,Wisconsin,55051.0,40,1
2020-07-23,Jackson,Wisconsin,55053.0,38,1
2020-07-23,Jefferson,Wisconsin,55055.0,461,4
2020-07-23,Juneau,Wisconsin,55057.0,84,1
2020-07-23,Kenosha,Wisconsin,55059.0,2167,49
2020-07-23,Kewaunee,Wisconsin,55061.0,96,1
2020-07-23,La Crosse,Wisconsin,55063.0,697,1
2020-07-23,Lafayette,Wisconsin,55065.0,94,0
2020-07-23,Langlade,Wisconsin,55067.0,14,1
2020-07-23,Lincoln,Wisconsin,55069.0,49,0
2020-07-23,Manitowoc,Wisconsin,55071.0,219,1
2020-07-23,Marathon,Wisconsin,55073.0,432,3
2020-07-23,Marinette,Wisconsin,55075.0,202,3
2020-07-23,Marquette,Wisconsin,55077.0,61,1
2020-07-23,Menominee,Wisconsin,55078.0,14,0
2020-07-23,Milwaukee,Wisconsin,55079.0,17197,422
2020-07-23,Monroe,Wisconsin,55081.0,162,1
2020-07-23,Oconto,Wisconsin,55083.0,135,0
2020-07-23,Oneida,Wisconsin,55085.0,59,0
2020-07-23,Outagamie,Wisconsin,55087.0,883,12
2020-07-23,Ozaukee,Wisconsin,55089.0,464,17
2020-07-23,Pepin,Wisconsin,55091.0,32,0
2020-07-23,Pierce,Wisconsin,55093.0,140,0
2020-07-23,Polk,Wisconsin,55095.0,91,2
2020-07-23,Portage,Wisconsin,55097.0,310,0
2020-07-23,Price,Wisconsin,55099.0,18,0
2020-07-23,Racine,Wisconsin,55101.0,3164,69
2020-07-23,Richland,Wisconsin,55103.0,19,4
2020-07-23,Rock,Wisconsin,55105.0,1368,25
2020-07-23,Rusk,Wisconsin,55107.0,13,1
2020-07-23,Sauk,Wisconsin,55111.0,253,3
2020-07-23,Sawyer,Wisconsin,55113.0,19,0
2020-07-23,Shawano,Wisconsin,55115.0,119,0
2020-07-23,Sheboygan,Wisconsin,55117.0,433,5
2020-07-23,St. Croix,Wisconsin,55109.0,356,2
2020-07-23,Taylor,Wisconsin,55119.0,37,0
2020-07-23,Trempealeau,Wisconsin,55121.0,245,1
2020-07-23,Unknown,Wisconsin,,3276,7
2020-07-23,Vernon,Wisconsin,55123.0,46,0
2020-07-23,Vilas,Wisconsin,55125.0,21,0
2020-07-23,Walworth,Wisconsin,55127.0,993,20
2020-07-23,Washburn,Wisconsin,55129.0,9,0
2020-07-23,Washington,Wisconsin,55131.0,666,20
2020-07-23,Waukesha,Wisconsin,55133.0,2632,42
2020-07-23,Waupaca,Wisconsin,55135.0,259,14
2020-07-23,Waushara,Wisconsin,55137.0,58,0
2020-07-23,Winnebago,Wisconsin,55139.0,901,16
2020-07-23,Wood,Wisconsin,55141.0,152,1
2020-07-24,Adams,Wisconsin,55001.0,56,2
2020-07-24,Ashland,Wisconsin,55003.0,14,0
2020-07-24,Barron,Wisconsin,55005.0,96,2
2020-07-24,Bayfield,Wisconsin,55007.0,16,1
2020-07-24,Brown,Wisconsin,55009.0,3688,49
2020-07-24,Buffalo,Wisconsin,55011.0,34,2
2020-07-24,Burnett,Wisconsin,55013.0,9,1
2020-07-24,Calumet,Wisconsin,55015.0,204,2
2020-07-24,Chippewa,Wisconsin,55017.0,183,0
2020-07-24,Clark,Wisconsin,55019.0,154,7
2020-07-24,Columbia,Wisconsin,55021.0,181,1
2020-07-24,Crawford,Wisconsin,55023.0,50,0
2020-07-24,Dane,Wisconsin,55025.0,3732,33
2020-07-24,Dodge,Wisconsin,55027.0,599,5
2020-07-24,Door,Wisconsin,55029.0,80,3
2020-07-24,Douglas,Wisconsin,55031.0,87,0
2020-07-24,Dunn,Wisconsin,55033.0,84,0
2020-07-24,Eau Claire,Wisconsin,55035.0,423,3
2020-07-24,Florence,Wisconsin,55037.0,6,0
2020-07-24,Fond du Lac,Wisconsin,55039.0,473,6
2020-07-24,Forest,Wisconsin,55041.0,55,4
2020-07-24,Grant,Wisconsin,55043.0,266,14
2020-07-24,Green,Wisconsin,55045.0,119,1
2020-07-24,Green Lake,Wisconsin,55047.0,49,0
2020-07-24,Iowa,Wisconsin,55049.0,56,0
2020-07-24,Iron,Wisconsin,55051.0,42,1
2020-07-24,Jackson,Wisconsin,55053.0,38,1
2020-07-24,Jefferson,Wisconsin,55055.0,482,4
2020-07-24,Juneau,Wisconsin,55057.0,86,1
2020-07-24,Kenosha,Wisconsin,55059.0,2212,49
2020-07-24,Kewaunee,Wisconsin,55061.0,98,1
2020-07-24,La Crosse,Wisconsin,55063.0,715,1
2020-07-24,Lafayette,Wisconsin,55065.0,94,0
2020-07-24,Langlade,Wisconsin,55067.0,20,1
2020-07-24,Lincoln,Wisconsin,55069.0,50,0
2020-07-24,Manitowoc,Wisconsin,55071.0,224,1
2020-07-24,Marathon,Wisconsin,55073.0,442,3
2020-07-24,Marinette,Wisconsin,55075.0,208,3
2020-07-24,Marquette,Wisconsin,55077.0,64,1
2020-07-24,Menominee,Wisconsin,55078.0,16,0
2020-07-24,Milwaukee,Wisconsin,55079.0,17655,422
2020-07-24,Monroe,Wisconsin,55081.0,168,1
2020-07-24,Oconto,Wisconsin,55083.0,134,0
2020-07-24,Oneida,Wisconsin,55085.0,60,0
2020-07-24,Outagamie,Wisconsin,55087.0,903,12
2020-07-24,Ozaukee,Wisconsin,55089.0,473,17
2020-07-24,Pepin,Wisconsin,55091.0,36,0
2020-07-24,Pierce,Wisconsin,55093.0,140,0
2020-07-24,Polk,Wisconsin,55095.0,94,2
2020-07-24,Portage,Wisconsin,55097.0,316,0
2020-07-24,Price,Wisconsin,55099.0,18,0
2020-07-24,Racine,Wisconsin,55101.0,3209,69
2020-07-24,Richland,Wisconsin,55103.0,21,4
2020-07-24,Rock,Wisconsin,55105.0,1381,25
2020-07-24,Rusk,Wisconsin,55107.0,13,1
2020-07-24,Sauk,Wisconsin,55111.0,262,3
2020-07-24,Sawyer,Wisconsin,55113.0,21,0
2020-07-24,Shawano,Wisconsin,55115.0,124,0
2020-07-24,Sheboygan,Wisconsin,55117.0,446,5
2020-07-24,St. Croix,Wisconsin,55109.0,375,2
2020-07-24,Taylor,Wisconsin,55119.0,38,0
2020-07-24,Trempealeau,Wisconsin,55121.0,255,1
2020-07-24,Unknown,Wisconsin,,3314,7
2020-07-24,Vernon,Wisconsin,55123.0,46,0
2020-07-24,Vilas,Wisconsin,55125.0,22,0
2020-07-24,Walworth,Wisconsin,55127.0,1006,20
2020-07-24,Washburn,Wisconsin,55129.0,9,0
2020-07-24,Washington,Wisconsin,55131.0,679,20
2020-07-24,Waukesha,Wisconsin,55133.0,2774,42
2020-07-24,Waupaca,Wisconsin,55135.0,270,14
2020-07-24,Waushara,Wisconsin,55137.0,59,0
2020-07-24,Winnebago,Wisconsin,55139.0,913,16
2020-07-24,Wood,Wisconsin,55141.0,156,1
2020-07-25,Adams,Wisconsin,55001.0,60,2
2020-07-25,Ashland,Wisconsin,55003.0,14,0
2020-07-25,Barron,Wisconsin,55005.0,99,2
2020-07-25,Bayfield,Wisconsin,55007.0,16,1
2020-07-25,Brown,Wisconsin,55009.0,3735,50
2020-07-25,Buffalo,Wisconsin,55011.0,36,2
2020-07-25,Burnett,Wisconsin,55013.0,9,1
2020-07-25,Calumet,Wisconsin,55015.0,214,2
2020-07-25,Chippewa,Wisconsin,55017.0,188,0
2020-07-25,Clark,Wisconsin,55019.0,156,7
2020-07-25,Columbia,Wisconsin,55021.0,187,1
2020-07-25,Crawford,Wisconsin,55023.0,51,0
2020-07-25,Dane,Wisconsin,55025.0,3781,33
2020-07-25,Dodge,Wisconsin,55027.0,609,5
2020-07-25,Door,Wisconsin,55029.0,82,3
2020-07-25,Douglas,Wisconsin,55031.0,89,0
2020-07-25,Dunn,Wisconsin,55033.0,85,0
2020-07-25,Eau Claire,Wisconsin,55035.0,433,3
2020-07-25,Florence,Wisconsin,55037.0,5,0
2020-07-25,Fond du Lac,Wisconsin,55039.0,480,6
2020-07-25,Forest,Wisconsin,55041.0,57,4
2020-07-25,Grant,Wisconsin,55043.0,282,14
2020-07-25,Green,Wisconsin,55045.0,119,1
2020-07-25,Green Lake,Wisconsin,55047.0,49,0
2020-07-25,Iowa,Wisconsin,55049.0,56,0
2020-07-25,Iron,Wisconsin,55051.0,47,1
2020-07-25,Jackson,Wisconsin,55053.0,37,1
2020-07-25,Jefferson,Wisconsin,55055.0,504,4
2020-07-25,Juneau,Wisconsin,55057.0,98,1
2020-07-25,Kenosha,Wisconsin,55059.0,2229,50
2020-07-25,Kewaunee,Wisconsin,55061.0,99,1
2020-07-25,La Crosse,Wisconsin,55063.0,725,1
2020-07-25,Lafayette,Wisconsin,55065.0,98,0
2020-07-25,Langlade,Wisconsin,55067.0,26,1
2020-07-25,Lincoln,Wisconsin,55069.0,52,0
2020-07-25,Manitowoc,Wisconsin,55071.0,228,1
2020-07-25,Marathon,Wisconsin,55073.0,466,4
2020-07-25,Marinette,Wisconsin,55075.0,226,3
2020-07-25,Marquette,Wisconsin,55077.0,66,1
2020-07-25,Menominee,Wisconsin,55078.0,17,0
2020-07-25,Milwaukee,Wisconsin,55079.0,17861,427
2020-07-25,Monroe,Wisconsin,55081.0,174,1
2020-07-25,Oconto,Wisconsin,55083.0,137,0
2020-07-25,Oneida,Wisconsin,55085.0,62,0
2020-07-25,Outagamie,Wisconsin,55087.0,922,12
2020-07-25,Ozaukee,Wisconsin,55089.0,473,17
2020-07-25,Pepin,Wisconsin,55091.0,38,0
2020-07-25,Pierce,Wisconsin,55093.0,146,0
2020-07-25,Polk,Wisconsin,55095.0,95,2
2020-07-25,Portage,Wisconsin,55097.0,318,0
2020-07-25,Price,Wisconsin,55099.0,19,0
2020-07-25,Racine,Wisconsin,55101.0,3251,72
